,Dates,Price
2897,2023-02-17,2.9662041664123535
2898,2023-02-18,3.0265469551086426
2899,2023-02-19,3.1728601455688477
2900,2023-02-20,3.3412842750549316
2901,2023-02-21,3.474914789199829
2902,2023-02-22,3.5781116485595703
2903,2023-02-23,2.830475330352783
2904,2023-02-24,2.9321115016937256
2905,2023-02-25,2.8695240020751953
2906,2023-02-26,2.7440614700317383
2907,2023-02-27,2.503883123397827
2908,2023-02-28,2.286287784576416
2909,2023-03-01,2.241910457611084
2910,2023-03-02,2.297419309616089
2911,2023-03-03,2.3536343574523926
2912,2023-03-04,2.3644487857818604
2913,2023-03-05,2.40281343460083
2914,2023-03-06,2.4680235385894775
2915,2023-03-07,2.5303640365600586
2916,2023-03-08,2.5946502685546875
2917,2023-03-09,2.6666908264160156
2918,2023-03-10,2.727682113647461
2919,2023-03-11,2.7762012481689453
2920,2023-03-12,2.8146955966949463
2921,2023-03-13,2.8536765575408936
2922,2023-03-14,2.8497610092163086
2923,2023-03-15,2.8149540424346924
2924,2023-03-16,2.8082408905029297
2925,2023-03-17,2.8344438076019287
2926,2023-03-18,2.8969857692718506
2927,2023-03-19,2.9701778888702393
2928,2023-03-20,3.004146099090576
2929,2023-03-21,2.9926390647888184
2930,2023-03-22,2.969667911529541
2931,2023-03-23,2.9456162452697754
2932,2023-03-24,2.900411605834961
2933,2023-03-25,2.9456377029418945
2934,2023-03-26,3.1186861991882324
2935,2023-03-27,3.2339234352111816
2936,2023-03-28,3.297337293624878
2937,2023-03-29,3.247365713119507
2938,2023-03-30,3.20005464553833
2939,2023-03-31,3.140995979309082
2940,2023-04-01,3.0719308853149414
2941,2023-04-02,3.0197927951812744
2942,2023-04-03,2.9963066577911377
2943,2023-04-04,3.0013225078582764
2944,2023-04-05,3.016428232192993
2945,2023-04-06,3.0358481407165527
2946,2023-04-07,3.06535267829895
2947,2023-04-08,3.0991406440734863
2948,2023-04-09,3.1337168216705322
2949,2023-04-10,3.1718900203704834
2950,2023-04-11,3.1919987201690674
2951,2023-04-12,3.198913335800171
2952,2023-04-13,3.2194669246673584
2953,2023-04-14,3.249905586242676
2954,2023-04-15,3.2621030807495117
2955,2023-04-16,3.2613961696624756
2956,2023-04-17,3.266598701477051
2957,2023-04-18,3.2754101753234863
2958,2023-04-19,3.277770757675171
2959,2023-04-20,3.2751986980438232
2960,2023-04-21,3.279613971710205
2961,2023-04-22,3.281869888305664
2962,2023-04-23,3.2431156635284424
2963,2023-04-24,3.180527687072754
2964,2023-04-25,3.1901416778564453
2965,2023-04-26,3.2426629066467285
2966,2023-04-27,3.187452793121338
2967,2023-04-28,3.177926540374756
2968,2023-04-29,3.2002928256988525
2969,2023-04-30,3.2244386672973633
2970,2023-05-01,3.238024950027466
2971,2023-05-02,3.222097635269165
2972,2023-05-03,3.1590354442596436
2973,2023-05-04,3.058579921722412
2974,2023-05-05,3.0031650066375732
2975,2023-05-06,3.023024082183838
2976,2023-05-07,3.056514263153076
2977,2023-05-08,3.0690879821777344
2978,2023-05-09,3.072538375854492
2979,2023-05-10,3.074766159057617
2980,2023-05-11,3.0739283561706543
2981,2023-05-12,3.063154697418213
2982,2023-05-13,3.044870615005493
2983,2023-05-14,3.0189616680145264
2984,2023-05-15,2.9827611446380615
2985,2023-05-16,2.9625954627990723
2986,2023-05-17,2.9631404876708984
2987,2023-05-18,2.9635419845581055
2988,2023-05-19,2.9584245681762695
2989,2023-05-20,2.9514245986938477
2990,2023-05-21,2.963709831237793
2991,2023-05-22,2.984299659729004
2992,2023-05-23,3.002692222595215
2993,2023-05-24,3.047844886779785
2994,2023-05-25,2.9374802112579346
2995,2023-05-26,3.022608995437622
2996,2023-05-27,3.0068917274475098
2997,2023-05-28,2.9807088375091553
2998,2023-05-29,2.9687206745147705
2999,2023-05-30,2.9196560382843018
3000,2023-05-31,2.867568254470825
3001,2023-06-01,2.88765811920166
3002,2023-06-02,2.904025077819824
3003,2023-06-03,2.9236676692962646
3004,2023-06-04,2.951138973236084
3005,2023-06-05,2.9838950634002686
3006,2023-06-06,3.02925705909729
3007,2023-06-07,3.0465831756591797
3008,2023-06-08,3.034558057785034
3009,2023-06-09,3.0247697830200195
3010,2023-06-10,3.010519504547119
3011,2023-06-11,2.969247817993164
3012,2023-06-12,2.912318706512451
3013,2023-06-13,2.906608819961548
3014,2023-06-14,2.9305803775787354
3015,2023-06-15,2.914761543273926
3016,2023-06-16,2.8435356616973877
3017,2023-06-17,2.781785011291504
3018,2023-06-18,2.7725324630737305
3019,2023-06-19,2.786777973175049
3020,2023-06-20,2.7946455478668213
3021,2023-06-21,2.8117737770080566
3022,2023-06-22,2.8577823638916016
3023,2023-06-23,3.1937427520751953
3024,2023-06-24,3.204073190689087
3025,2023-06-25,3.085972547531128
3026,2023-06-26,3.06215500831604
3027,2023-06-27,3.024146556854248
3028,2023-06-28,3.0109100341796875
3029,2023-06-29,3.030118942260742
3030,2023-06-30,3.0411086082458496
3031,2023-07-01,3.0494441986083984
3032,2023-07-02,3.0528106689453125
3033,2023-07-03,3.0479772090911865
3034,2023-07-04,3.0298218727111816
3035,2023-07-05,3.0092365741729736
3036,2023-07-06,3.002509593963623
3037,2023-07-07,3.008747100830078
3038,2023-07-08,3.0198118686676025
3039,2023-07-09,3.0314056873321533
3040,2023-07-10,3.0411624908447266
3041,2023-07-11,3.0500264167785645
3042,2023-07-12,3.051323652267456
3043,2023-07-13,3.04762601852417
3044,2023-07-14,3.0617101192474365
3045,2023-07-15,3.095191478729248
3046,2023-07-16,3.128075122833252
3047,2023-07-17,3.151437759399414
3048,2023-07-18,3.161930561065674
3049,2023-07-19,3.160921573638916
3050,2023-07-20,3.148468017578125
3051,2023-07-21,3.124297618865967
3052,2023-07-22,3.0935840606689453
3053,2023-07-23,3.168287515640259
3054,2023-07-24,3.138998508453369
3055,2023-07-25,3.1463141441345215
3056,2023-07-26,3.155395030975342
3057,2023-07-27,3.152277708053589
3058,2023-07-28,3.1329288482666016
3059,2023-07-29,3.119570732116699
3060,2023-07-30,3.114964485168457
3061,2023-07-31,3.1186652183532715
3062,2023-08-01,3.1189913749694824
3063,2023-08-02,3.087106466293335
3064,2023-08-03,3.0387425422668457
3065,2023-08-04,3.005977153778076
3066,2023-08-05,2.9831676483154297
3067,2023-08-06,2.9920008182525635
3068,2023-08-07,3.0298547744750977
3069,2023-08-08,3.05397629737854
3070,2023-08-09,3.062577486038208
3071,2023-08-10,3.064042091369629
3072,2023-08-11,3.059185028076172
3073,2023-08-12,3.044715642929077
3074,2023-08-13,3.0230047702789307
3075,2023-08-14,3.0039589405059814
3076,2023-08-15,2.99320125579834
3077,2023-08-16,2.989330768585205
3078,2023-08-17,2.9880332946777344
3079,2023-08-18,2.986372232437134
3080,2023-08-19,2.992654323577881
3081,2023-08-20,3.014880657196045
3082,2023-08-21,3.0407955646514893
3083,2023-08-22,2.9337449073791504
3084,2023-08-23,3.155294895172119
3085,2023-08-24,3.147066354751587
3086,2023-08-25,3.160478353500366
3087,2023-08-26,3.188817024230957
3088,2023-08-27,3.214738607406616
3089,2023-08-28,3.2238261699676514
3090,2023-08-29,3.1938223838806152
3091,2023-08-30,3.13735294342041
3092,2023-08-31,3.1053965091705322
3093,2023-09-01,3.0578055381774902
3094,2023-09-02,3.0022644996643066
3095,2023-09-03,2.9673500061035156
3096,2023-09-04,2.9498064517974854
3097,2023-09-05,2.946881055831909
3098,2023-09-06,2.9541513919830322
3099,2023-09-07,2.9687156677246094
3100,2023-09-08,2.9873242378234863
3101,2023-09-09,2.9941792488098145
3102,2023-09-10,2.976069450378418
3103,2023-09-11,2.970250368118286
3104,2023-09-12,2.9986398220062256
3105,2023-09-13,3.0520076751708984
3106,2023-09-14,3.0684595108032227
3107,2023-09-15,3.0177125930786133
3108,2023-09-16,2.9524569511413574
3109,2023-09-17,2.910400629043579
3110,2023-09-18,2.843644618988037
3111,2023-09-19,2.800452947616577
3112,2023-09-20,2.7899861335754395
3113,2023-09-21,2.9620590209960938
3114,2023-09-22,3.0048129558563232
3115,2023-09-23,2.986988067626953
3116,2023-09-24,2.939542055130005
3117,2023-09-25,2.8860208988189697
3118,2023-09-26,2.958684206008911
3119,2023-09-27,3.016944408416748
3120,2023-09-28,3.100658893585205
3121,2023-09-29,3.319822072982788
3122,2023-09-30,3.3276379108428955
3123,2023-10-01,3.2496938705444336
3124,2023-10-02,3.242133855819702
3125,2023-10-03,3.270629644393921
3126,2023-10-04,3.334181308746338
3127,2023-10-05,3.3975720405578613
3128,2023-10-06,3.43418550491333
3129,2023-10-07,3.395362138748169
3130,2023-10-08,3.3988823890686035
3131,2023-10-09,3.51273775100708
3132,2023-10-10,3.626248359680176
3133,2023-10-11,3.709712028503418
3134,2023-10-12,3.7200121879577637
3135,2023-10-13,3.6324658393859863
3136,2023-10-14,3.5416598320007324
3137,2023-10-15,3.478508949279785
3138,2023-10-16,3.4388022422790527
3139,2023-10-17,3.425166368484497
3140,2023-10-18,3.427396297454834
3141,2023-10-19,3.4485855102539062
3142,2023-10-20,3.503641128540039
3143,2023-10-21,4.269558429718018
3144,2023-10-22,4.0876264572143555
3145,2023-10-23,4.003682613372803
3146,2023-10-24,3.917531967163086
3147,2023-10-25,3.8524272441864014
3148,2023-10-26,3.8527908325195312
3149,2023-10-27,3.864403009414673
3150,2023-10-28,3.8433680534362793
3151,2023-10-29,3.7232203483581543
3152,2023-10-30,3.599721670150757
3153,2023-10-31,3.5434980392456055
3154,2023-11-01,3.5508391857147217
3155,2023-11-02,3.543002128601074
3156,2023-11-03,3.5342020988464355
3157,2023-11-04,3.5281553268432617
3158,2023-11-05,3.5105607509613037
3159,2023-11-06,3.504004955291748
3160,2023-11-07,3.528289318084717
3161,2023-11-08,3.556729793548584
3162,2023-11-09,3.5762062072753906
3163,2023-11-10,3.588937759399414
3164,2023-11-11,3.5948009490966797
3165,2023-11-12,3.5971298217773438
3166,2023-11-13,3.600125789642334
3167,2023-11-14,3.5965232849121094
3168,2023-11-15,3.5873665809631348
3169,2023-11-16,3.582230567932129
3170,2023-11-17,3.5827887058258057
3171,2023-11-18,3.5795578956604004
3172,2023-11-19,3.563833236694336
3173,2023-11-20,3.2069554328918457
3174,2023-11-21,3.2277634143829346
3175,2023-11-22,3.2794246673583984
3176,2023-11-23,3.2984988689422607
3177,2023-11-24,3.274492025375366
3178,2023-11-25,3.2304985523223877
3179,2023-11-26,3.2074484825134277
3180,2023-11-27,3.1844189167022705
3181,2023-11-28,3.1588516235351562
3182,2023-11-29,3.1285037994384766
3183,2023-11-30,3.093416929244995
3184,2023-12-01,3.062107801437378
3185,2023-12-02,3.030918598175049
3186,2023-12-03,3.00538969039917
3187,2023-12-04,2.9898526668548584
3188,2023-12-05,2.981712818145752
3189,2023-12-06,2.972437858581543
3190,2023-12-07,2.9600534439086914
3191,2023-12-08,2.9573981761932373
3192,2023-12-09,2.961153507232666
3193,2023-12-10,2.9628405570983887
3194,2023-12-11,2.971782922744751
3195,2023-12-12,2.98490047454834
3196,2023-12-13,3.0062127113342285
3197,2023-12-14,3.026334285736084
3198,2023-12-15,3.0364532470703125
3199,2023-12-16,3.0454511642456055
3200,2023-12-17,3.0638632774353027
3201,2023-12-18,3.097179889678955
3202,2023-12-19,3.13692045211792
3203,2023-12-20,3.094974994659424
3204,2023-12-21,2.731780767440796
3205,2023-12-22,2.6904470920562744
3206,2023-12-23,2.7557878494262695
3207,2023-12-24,2.8018994331359863
3208,2023-12-25,2.816016674041748
3209,2023-12-26,2.769561767578125
3210,2023-12-27,2.715679168701172
3211,2023-12-28,2.687222480773926
3212,2023-12-29,2.6646616458892822
3213,2023-12-30,2.6130480766296387
3214,2023-12-31,2.5682201385498047
3215,2024-01-01,2.549652338027954
3216,2024-01-02,2.525156021118164
3217,2024-01-03,2.5041134357452393
3218,2024-01-04,2.510895252227783
3219,2024-01-05,2.516961097717285
3220,2024-01-06,2.522169351577759
3221,2024-01-07,2.550382137298584
3222,2024-01-08,2.5961546897888184
3223,2024-01-09,2.6090247631073
3224,2024-01-10,2.602621078491211
3225,2024-01-11,2.603611946105957
3226,2024-01-12,2.605656623840332
3227,2024-01-13,2.5990242958068848
3228,2024-01-14,2.587075710296631
3229,2024-01-15,2.572551965713501
3230,2024-01-16,2.545994281768799
3231,2024-01-17,2.5351812839508057
3232,2024-01-18,2.543511390686035
3233,2024-01-19,2.319143295288086
3234,2024-01-20,2.343208074569702
3235,2024-01-21,2.259573459625244
3236,2024-01-22,2.248744487762451
3237,2024-01-23,2.2739596366882324
3238,2024-01-24,2.2762629985809326
3239,2024-01-25,2.3048346042633057
3240,2024-01-26,2.3507771492004395
3241,2024-01-27,2.3651862144470215
3242,2024-01-28,2.322941780090332
3243,2024-01-29,2.277503490447998
3244,2024-01-30,2.205305576324463
3245,2024-01-31,2.053009510040283
3246,2024-02-01,1.999405026435852
3247,2024-02-02,1.997978925704956
3248,2024-02-03,1.9662984609603882
3249,2024-02-04,1.959273338317871
3250,2024-02-05,2.0026063919067383
3251,2024-02-06,2.062868595123291
3252,2024-02-07,2.1150100231170654
3253,2024-02-08,2.1526544094085693
3254,2024-02-09,2.1582541465759277
3255,2024-02-10,2.133776903152466
3256,2024-02-11,2.113401174545288
3257,2024-02-12,2.1157310009002686
3258,2024-02-13,2.1277406215667725
3259,2024-02-14,2.1417534351348877
3260,2024-02-15,2.1622488498687744
3261,2024-02-16,2.18703556060791
3262,2024-02-17,2.206737518310547
3263,2024-02-18,2.31099271774292
3264,2024-02-19,2.3772754669189453
3265,2024-02-20,2.3032259941101074
3266,2024-02-21,2.1740288734436035
3267,2024-02-22,2.124356746673584
3268,2024-02-23,2.045935869216919
3269,2024-02-24,1.9802463054656982
3270,2024-02-25,1.9500017166137695
3271,2024-02-26,1.8974429368972778
3272,2024-02-27,1.8535758256912231
3273,2024-02-28,1.8392927646636963
3274,2024-02-29,1.8504419326782227
3275,2024-03-01,1.8517817258834839
3276,2024-03-02,1.8414419889450073
3277,2024-03-03,1.8482859134674072
3278,2024-03-04,1.8602099418640137
3279,2024-03-05,1.856675386428833
3280,2024-03-06,1.8133302927017212
3281,2024-03-07,1.7399318218231201
3282,2024-03-08,1.693657398223877
3283,2024-03-09,1.7056834697723389
3284,2024-03-10,1.7148948907852173
3285,2024-03-11,1.7691237926483154
3286,2024-03-12,1.8731259107589722
3287,2024-03-13,1.8940670490264893
3288,2024-03-14,1.8818753957748413
3289,2024-03-15,1.8807294368743896
3290,2024-03-16,1.9200308322906494
3291,2024-03-17,2.0973939895629883
3292,2024-03-18,2.3096325397491455
3293,2024-03-19,2.3519809246063232
3294,2024-03-20,2.2388510704040527
3295,2024-03-21,2.342071294784546
3296,2024-03-22,2.3908495903015137
3297,2024-03-23,2.4814791679382324
3298,2024-03-24,2.5931408405303955
3299,2024-03-25,2.6550474166870117
3300,2024-03-26,2.6701767444610596
3301,2024-03-27,2.6372673511505127
3302,2024-03-28,2.5601425170898438
3303,2024-03-29,2.474419116973877
3304,2024-03-30,2.4136252403259277
3305,2024-03-31,2.337275505065918
3306,2024-04-01,2.354482650756836
3307,2024-04-02,2.351282835006714
3308,2024-04-03,2.3550167083740234
3309,2024-04-04,2.3652822971343994
3310,2024-04-05,2.3607380390167236
3311,2024-04-06,2.3485512733459473
3312,2024-04-07,2.3357393741607666
3313,2024-04-08,2.3095686435699463
3314,2024-04-09,2.293492317199707
3315,2024-04-10,2.2901172637939453
3316,2024-04-11,2.294973373413086
3317,2024-04-12,2.2877089977264404
3318,2024-04-13,2.275071144104004
3319,2024-04-14,2.2526767253875732
3320,2024-04-15,2.2122342586517334
3321,2024-04-16,2.146427869796753
3322,2024-04-17,2.071406602859497
3323,2024-04-18,1.9716037511825562
3324,2024-04-19,1.9417365789413452
3325,2024-04-20,1.8326263427734375
3326,2024-04-21,1.8431137800216675
3327,2024-04-22,1.899221658706665
3328,2024-04-23,1.9315283298492432
3329,2024-04-24,1.8452609777450562
3330,2024-04-25,1.7347767353057861
3331,2024-04-26,1.6802313327789307
3332,2024-04-27,1.6550002098083496
3333,2024-04-28,1.6542134284973145
3334,2024-04-29,1.6669440269470215
3335,2024-04-30,1.6830172538757324
3336,2024-05-01,1.6910715103149414
3337,2024-05-02,1.6735813617706299
3338,2024-05-03,1.6258357763290405
3339,2024-05-04,1.569758415222168
3340,2024-05-05,1.5479142665863037
3341,2024-05-06,1.6005264520645142
3342,2024-05-07,1.6223100423812866
3343,2024-05-08,1.7351155281066895
3344,2024-05-09,1.8298943042755127
3345,2024-05-10,1.8545706272125244
3346,2024-05-11,1.8437762260437012
3347,2024-05-12,1.7688668966293335
3348,2024-05-13,1.7495148181915283
3349,2024-05-14,1.8205273151397705
3350,2024-05-15,1.8280284404754639
3351,2024-05-16,1.8467962741851807
3352,2024-05-17,1.9302799701690674
3353,2024-05-18,2.1589787006378174
3354,2024-05-19,2.12805438041687
3355,2024-05-20,2.094482183456421
3356,2024-05-21,2.018564224243164
3357,2024-05-22,1.9843502044677734
3358,2024-05-23,1.9906399250030518
3359,2024-05-24,2.0006418228149414
3360,2024-05-25,2.007042169570923
3361,2024-05-26,2.009901285171509
3362,2024-05-27,2.0147414207458496
3363,2024-05-28,2.0221595764160156
3364,2024-05-29,2.0332391262054443
3365,2024-05-30,2.0410048961639404
3366,2024-05-31,2.0630626678466797
3367,2024-06-01,2.1408822536468506
3368,2024-06-02,2.241806983947754
3369,2024-06-03,2.3149993419647217
3370,2024-06-04,2.3254120349884033
3371,2024-06-05,2.297870635986328
3372,2024-06-06,2.2565813064575195
